1 0 1 321597.00000000
2 0 2 22899.00000000
3 0 3 21752.00000000
4 0 4 22714.00000000
5 0 5 16749.00000000
6 0 6 16904.00000000
7 0 7 17055.00000000
8 0 8 17360.00000000
9 0 9 17688.00000000
10 0 10 25934.00000000
11 0 11 17846.00000000
12 0 12 18864.00000000
13 0 13 28340.00000000
14 0 14 27752.00000000
15 0 15 25751.00000000
16 0 16 30406.00000000
17 0 17 153519.00000000
18 0 18 21631.00000000
19 0 19 27099.00000000
20 0 20 22505.00000000
21 0 21 24338.00000000
22 0 22 22146.00000000
23 0 23 21084.00000000
24 0 24 21681.00000000
25 0 25 21523.00000000
26 0 26 25679.00000000
27 0 27 22785.00000000
28 0 28 23860.00000000
29 0 29 22877.00000000
30 0 30 26275.00000000
31 0 31 24326.00000000
32 0 32 25762.00000000
33 0 33 24494.00000000
34 0 34 31954.00000000
35 0 35 30080.00000000
36 0 36 23183.00000000
37 0 37 39072.00000000
38 0 38 30089.00000000
39 0 39 24805.00000000
40 0 40 23543.00000000
41 0 41 23959.00000000
42 0 42 23655.00000000
43 0 43 24493.00000000
44 0 44 28413.00000000
45 0 45 29421.00000000
46 0 46 28692.00000000
47 0 47 29911.00000000
48 0 48 28248.00000000
49 0 49 42386.00000000
50 0 50 27390.00000000
51 0 51 29908.00000000
52 0 52 28783.00000000
53 0 53 29669.00000000
54 0 54 34525.00000000
55 0 55 29198.00000000
56 0 56 32688.00000000
57 0 57 50463.00000000
58 0 58 30263.00000000
59 0 59 30582.00000000
60 0 60 31157.00000000
61 0 61 30847.00000000
62 0 62 30456.00000000
63 0 63 30854.00000000
64 0 64 31852.00000000
65 0 65 34503.00000000
66 0 66 35018.00000000
67 0 67 46963.00000000
68 0 68 38123.00000000
69 0 69 53092.00000000
70 0 70 35358.00000000
71 0 71 34832.00000000
72 0 72 36356.00000000
73 0 73 35960.00000000
74 0 74 43302.00000000
75 0 75 42448.00000000
76 0 76 41063.00000000
77 0 77 42702.00000000
78 0 78 36880.00000000
79 0 79 46368.00000000
80 0 80 43723.00000000
81 0 81 39609.00000000
82 0 82 45228.00000000
83 0 83 37575.00000000
84 0 84 38424.00000000
85 0 85 38127.00000000
86 0 86 39754.00000000
87 0 87 38836.00000000
88 0 88 40173.00000000
89 0 89 43127.00000000
90 0 90 45334.00000000
91 0 91 40057.00000000
92 0 92 44601.00000000
93 0 93 71243.00000000
94 0 94 41170.00000000
95 0 95 55369.00000000
96 0 96 41460.00000000
97 0 97 42082.00000000
98 0 98 45747.00000000
99 0 99 44110.00000000
100 0 100 42810.00000000
